Program Group ID,Program Name,Institution,Offering Label,Primary Category,Secondary Tags,Format,Grades Display,Grade Completed Min,Grade Completed Max,Admission Type,Length Display,Length Min Days,Length Max Days,Date Start,Date End,Dates Display,Dates Parse Quality,Location Display,State,Country,Credit Display,Has College Credit,Price Display,Price Min,Price Max,Fully Funded,Financial Aid Available,URL,Description,Season Year,Review Status,Data Verified At,Review Notes,Catalog Offering
wa-hawaii-explorer,Wilderness Adventures - Hawaii Explorer,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 7-8,7,7,First-Come,14 days,14,14,2027-06-30,2027-07-13,,exact,Hawaii,HI,US,No,No,"$6,495 (list; $5,995 early-bird)",6495,6495,No,Yes,https://www.wildernessadventures.com/program/hawaii-explorer/,Second departure.,2027,verified,2026-09-15,,
wa-hawaii-explorer,Wilderness Adventures - Hawaii Explorer,Wilderness Adventures,Departure 3,Outdoor/Wilderness,,Residential,Current grades 7-8,7,7,First-Come,14 days,14,14,2027-07-16,2027-07-29,,exact,Hawaii,HI,US,No,No,"$6,495 (list; $5,995 early-bird)",6495,6495,No,Yes,https://www.wildernessadventures.com/program/hawaii-explorer/,Third departure.,2027,verified,2026-09-15,,
wa-pacific-northwest-explorer,Wilderness Adventures - Pacific Northwest Explorer,Wilderness Adventures,Departure 1,Outdoor/Wilderness,,Residential,Current grades 7-8,7,7,First-Come,21 days,21,21,2027-06-13,2027-07-03,,exact,Pacific Northwest,,US,No,No,"$7,195 (list; $6,695 early-bird)",7195,7195,No,Yes,https://www.wildernessadventures.com/program/pacific-northwest-explorer/,Pacific Northwest travel program for middle schoolers.,2027,verified,2026-09-15,,
wa-pacific-northwest-explorer,Wilderness Adventures - Pacific Northwest Explorer,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 7-8,7,7,First-Come,21 days,21,21,2027-07-06,2027-07-26,,exact,Pacific Northwest,,US,No,No,"$7,195 (list; $6,695 early-bird)",7195,7195,No,Yes,https://www.wildernessadventures.com/program/pacific-northwest-explorer/,Second departure.,2027,verified,2026-09-15,,
wa-yellowstone-explorer,Wilderness Adventures - Yellowstone Explorer,Wilderness Adventures,Departure 1,Outdoor/Wilderness,,Residential,Current grades 7-8,7,7,First-Come,14 days,14,14,2027-06-14,2027-06-27,,exact,Wyoming,WY,US,No,No,"$5,495 (list; $4,995 early-bird)",5495,5495,No,Yes,https://www.wildernessadventures.com/program/yellowstone-explorer/,"Yellowstone travel program for middle schoolers, includes sea kayaking on Yellowstone Lake.",2027,verified,2026-09-15,,
wa-yellowstone-explorer,Wilderness Adventures - Yellowstone Explorer,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 7-8,7,7,First-Come,14 days,14,14,2027-06-30,2027-07-13,,exact,Wyoming,WY,US,No,No,"$5,495 (list; $4,995 early-bird)",5495,5495,No,Yes,https://www.wildernessadventures.com/program/yellowstone-explorer/,Second departure.,2027,verified,2026-09-15,,
wa-yellowstone-explorer,Wilderness Adventures - Yellowstone Explorer,Wilderness Adventures,Departure 3,Outdoor/Wilderness,,Residential,Current grades 7-8,7,7,First-Come,14 days,14,14,2027-07-16,2027-07-29,,exact,Wyoming,WY,US,No,No,"$5,495 (list; $4,995 early-bird)",5495,5495,No,Yes,https://www.wildernessadventures.com/program/yellowstone-explorer/,Third departure.,2027,verified,2026-09-15,,
wa-jackson-hole-fly-fishing,Wilderness Adventures - Jackson Hole Fly Fishing,Wilderness Adventures,Departure 1,Outdoor/Wilderness,,Residential,Current grades 6-8,6,8,First-Come,14 days,14,14,2027-06-14,2027-06-27,,exact,"Jackson Hole, Wyoming",WY,US,No,No,"$5,445 (list; $4,945 early-bird)",5445,5445,No,Yes,https://www.wildernessadventures.com/program/jackson-fly/,Fly fishing program for younger middle schoolers.,2027,verified,2026-09-15,,
wa-jackson-hole-fly-fishing,Wilderness Adventures - Jackson Hole Fly Fishing,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 6-8,6,8,First-Come,14 days,14,14,2027-06-30,2027-07-13,,exact,"Jackson Hole, Wyoming",WY,US,No,No,"$5,445 (list; $4,945 early-bird)",5445,5445,No,Yes,https://www.wildernessadventures.com/program/jackson-fly/,Second departure.,2027,verified,2026-09-15,,
wa-olympic-coast-islands,Wilderness Adventures - Olympic Coast and Islands,Wilderness Adventures,Departure 1,Outdoor/Wilderness,,Residential,Current grades 6-8,6,8,First-Come,21 days,21,21,2027-06-13,2027-07-03,,exact,"Olympic Peninsula, Washington",WA,US,No,No,"$6,495 (list; $5,995 early-bird)",6495,6495,No,Yes,https://www.wildernessadventures.com/program/olympic-coast-islands/,Sea kayaking program in Puget Sound and the Olympic Peninsula.,2027,verified,2026-09-15,,
wa-olympic-coast-islands,Wilderness Adventures - Olympic Coast and Islands,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 6-8,6,8,First-Come,21 days,21,21,2027-07-06,2027-07-26,,exact,"Olympic Peninsula, Washington",WA,US,No,No,"$6,495 (list; $5,995 early-bird)",6495,6495,No,Yes,https://www.wildernessadventures.com/program/olympic-coast-islands/,Second departure.,2027,verified,2026-09-15,,
wa-the-rockies,Wilderness Adventures - The Rockies,Wilderness Adventures,Departure 1,Outdoor/Wilderness,,Residential,Current grades 6-8,6,8,First-Come,14 days,14,14,2027-06-14,2027-06-27,,exact,"Rocky Mountain National Park, Colorado",CO,US,No,No,"$5,145 (list; $4,645 early-bird)",5145,5145,No,Yes,https://www.wildernessadventures.com/program/the-rockies/,Backpacking program in Rocky Mountain National Park for younger middle schoolers.,2027,verified,2026-09-15,,
wa-the-rockies,Wilderness Adventures - The Rockies,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 6-8,6,8,First-Come,14 days,14,14,2027-06-30,2027-07-13,,exact,"Rocky Mountain National Park, Colorado",CO,US,No,No,"$5,145 (list; $4,645 early-bird)",5145,5145,No,Yes,https://www.wildernessadventures.com/program/the-rockies/,Second departure.,2027,verified,2026-09-15,,
wa-the-rockies,Wilderness Adventures - The Rockies,Wilderness Adventures,Departure 3,Outdoor/Wilderness,,Residential,Current grades 6-8,6,8,First-Come,14 days,14,14,2027-07-16,2027-07-29,,exact,"Rocky Mountain National Park, Colorado",CO,US,No,No,"$5,145 (list; $4,645 early-bird)",5145,5145,No,Yes,https://www.wildernessadventures.com/program/the-rockies/,Third departure.,2027,verified,2026-09-15,,
wa-wild-teton,Wilderness Adventures - Wild Teton,Wilderness Adventures,Departure 1,Outdoor/Wilderness,,Residential,Current grades 6-7,6,8,First-Come,7 days,7,7,2027-06-17,2027-06-23,,exact,Wyoming,WY,US,No,No,"$2,295 (list; $2,045 early-bird; trips under 2 weeks get an additional $250 discount per site terms)",2295,2295,No,Yes,https://www.wildernessadventures.com/program/wild-teton/,"Entry-level, shortest and least expensive trip in the High Trails/Explorer/Pathfinder tiers.",2027,verified,2026-09-15,"Trips under 2 weeks (this one and Jackson Hole Discovery) receive an additional $250 discount beyond the standard early-bird, per the site's own terms - worth noting this stacks with the early-bird figure shown.",
wa-wild-teton,Wilderness Adventures - Wild Teton,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 6-7,6,8,First-Come,7 days,7,7,2027-06-26,2027-07-02,,exact,Wyoming,WY,US,No,No,"$2,295 (list; $2,045 early-bird)",2295,2295,No,Yes,https://www.wildernessadventures.com/program/wild-teton/,Second departure.,2027,verified,2026-09-15,,
wa-wild-teton,Wilderness Adventures - Wild Teton,Wilderness Adventures,Departure 3,Outdoor/Wilderness,,Residential,Current grades 6-7,6,8,First-Come,7 days,7,7,2027-07-05,2027-07-11,,exact,Wyoming,WY,US,No,No,"$2,295 (list; $2,045 early-bird)",2295,2295,No,Yes,https://www.wildernessadventures.com/program/wild-teton/,Third departure.,2027,verified,2026-09-15,,
wa-jackson-hole-discovery,Wilderness Adventures - Jackson Hole Discovery,Wilderness Adventures,Departure 1,Outdoor/Wilderness,,Residential,Current grades 5-6,5,5,First-Come,10 days,10,10,2027-06-06,2027-06-15,,exact,"Jackson Hole, Wyoming",WY,US,No,No,"$3,995 (list; $3,745 early-bird; additional $250 short-trip discount applies)",3995,3995,No,Yes,https://www.wildernessadventures.com/program/yellowstone-teton-discovery/,Entry-level backpacking program for the youngest served grade band.,2027,verified,2026-09-15,"NOTE: this departure overlaps with Departure 2 below (Jun 14-23) by two days (Jun 14-15) - preserved exactly as listed on the source page rather than resolved, since it's unclear whether this reflects genuinely parallel cohorts or a site data-entry quirk.",
wa-jackson-hole-discovery,Wilderness Adventures - Jackson Hole Discovery,Wilderness Adventures,Departure 2,Outdoor/Wilderness,,Residential,Current grades 5-6,5,5,First-Come,10 days,10,10,2027-06-14,2027-06-23,,exact,"Jackson Hole, Wyoming",WY,US,No,No,"$3,995 (list; $3,745 early-bird)",3995,3995,No,Yes,https://www.wildernessadventures.com/program/yellowstone-teton-discovery/,Overlaps with Departure 1 by two days - see note on that row.,2027,verified,2026-09-15,,
wa-jackson-hole-discovery,Wilderness Adventures - Jackson Hole Discovery,Wilderness Adventures,Departure 3,Outdoor/Wilderness,,Residential,Current grades 5-6,5,5,First-Come,10 days,10,10,2027-07-18,2027-07-27,,exact,"Jackson Hole, Wyoming",WY,US,No,No,"$3,995 (list; $3,745 early-bird)",3995,3995,No,Yes,https://www.wildernessadventures.com/program/yellowstone-teton-discovery/,"Third departure, no overlap with this one.",2027,verified,2026-09-15,,
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,Traditional Camp - 4 Weeks (Session 1),Traditional Camp,,Residential,Finishing 2nd-9th grade (boys),2,9,First-Come,4 weeks,28,28,2027-06-27,2027-07-23,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $6,650 (Tier 4) - $8,300 (Tier 1)",6650,8300,No,Yes,https://bccymca.org/camp-becket/,Traditional single-gender (boys) rustic resident camp; wide age range from elementary through early high school in one unified program.,2027,verified,2026-09-15,"Tiered pricing lets families self-select what they can afford (Tier 1 = full cost, Tiers 2-4 = subsidized, Tier 5/Campership = need-based aid). This program's grade range extends well below typical teen scope (2nd grade) - included as-is since it's one unified product families enroll into as a whole, not split by grade.",
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,Traditional Camp - 4 Weeks (Session 2),Traditional Camp,,Residential,Finishing 2nd-9th grade (boys),2,9,First-Come,4 weeks,28,28,2027-07-25,2027-08-20,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $6,650 (Tier 4) - $8,300 (Tier 1)",6650,8300,No,Yes,https://bccymca.org/camp-becket/,Second session.,2027,verified,2026-09-15,,
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,First Camp Experience - 2 Weeks (Session 1),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,2 weeks,14,14,2027-06-27,2027-07-09,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $3,500 (Tier 4) - $4,400 (Tier 1)",3500,4400,No,Yes,https://bccymca.org/camp-becket/,Shortened introductory session for campers trying Camp Becket for the first time; not open to returning campers.,2027,verified,2026-09-15,"Explicitly restricted to first-summer campers - a returning camper cannot select this shorter option. No Gibson Weekend (a camp tradition/event) included in the 2-week option, unlike the 3-week option.",
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,First Camp Experience - 2 Weeks (Session 2),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,2 weeks,14,14,2027-07-25,2027-08-06,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $3,500 (Tier 4) - $4,400 (Tier 1)",3500,4400,No,Yes,https://bccymca.org/camp-becket/,Second session.,2027,verified,2026-09-15,,
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,First Camp Experience - 3 Weeks (Session 1),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $5,250 (Tier 4) - $6,600 (Tier 1)",5250,6600,No,Yes,https://bccymca.org/camp-becket/,"3-week first-timer option; includes Gibson Weekend, unlike the 2-week option.",2027,verified,2026-09-15,,
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,First Camp Experience - 3 Weeks (Session 2),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,3 weeks,21,21,2027-07-25,2027-08-13,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $5,250 (Tier 4) - $6,600 (Tier 1)",5250,6600,No,Yes,https://bccymca.org/camp-becket/,Second session.,2027,verified,2026-09-15,,
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,Adventure Odyssey - 4 Weeks (Session 1),Leadership/Gifted,Outdoor/Wilderness,Residential,9th grade (per 2026 pattern; 2027 summary listing did not separately confirm this specific grade restriction),9,9,First-Come,4 weeks,28,28,2027-06-27,2027-07-23,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $7,350 (Tier 4) - $9,150 (Tier 1)",7350,9150,No,Yes,https://bccymca.org/camp-becket/programs/,"A specialty leadership/adventure track, distinct from the general Traditional Camp. Grade specificity (9th only) is inferred from the 2026 season's table, since 2027's summary page bundled this with Construction under one 'Specialty Programs' heading without breaking out grade bands separately.",2027,provisional,2026-09-15,"Grade band inferred from prior-year pattern, not directly confirmed for 2027 - worth verifying directly.",
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,Adventure Odyssey - 4 Weeks (Session 2),Leadership/Gifted,Outdoor/Wilderness,Residential,9th grade (inferred from 2026 pattern),9,9,First-Come,4 weeks,28,28,2027-07-25,2027-08-20,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $7,350 (Tier 4) - $9,150 (Tier 1)",7350,9150,No,Yes,https://bccymca.org/camp-becket/programs/,Second session.,2027,provisional,2026-09-15,,
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,Construction - 4 Weeks (Session 1),Leadership/Gifted,,Residential,9th grade (inferred from 2026 pattern),9,9,First-Come,4 weeks,28,28,2027-06-27,2027-07-23,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $7,350 (Tier 4) - $9,150 (Tier 1)",7350,9150,No,Yes,https://bccymca.org/camp-becket/programs/,"A specialty building/trades-skills track, distinct from Adventure Odyssey despite being grouped under the same 'Specialty Programs' heading on the 2027 summary page.",2027,provisional,2026-09-15,"Grade band inferred from 2026 pattern. In 2026 this track showed as full/waitlist-only for Session 1 at Camp Becket - a signal of high demand, though not necessarily predictive of 2027 availability.",
bccymca-camp-becket,Camp Becket,Becket-Chimney Corners YMCA,Construction - 4 Weeks (Session 2),Leadership/Gifted,,Residential,9th grade (inferred from 2026 pattern),9,9,First-Come,4 weeks,28,28,2027-07-25,2027-08-20,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $7,350 (Tier 4) - $9,150 (Tier 1)",7350,9150,No,Yes,https://bccymca.org/camp-becket/programs/,Second session.,2027,provisional,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,Traditional Camp - 4 Weeks (Session 1),Traditional Camp,,Residential,Finishing 2nd-9th grade (girls and gender non-binary campers who prefer female housing),2,9,First-Come,4 weeks,28,28,2027-06-27,2027-07-23,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $6,650 (Tier 4) - $8,300 (Tier 1)",6650,8300,No,Yes,https://bccymca.org/chimney-corners-camp/,Traditional single-gender-plus resident camp for girls and gender non-binary campers who prefer female housing.,2027,verified,2026-09-15,Same tiered pricing structure as Camp Becket.,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,Traditional Camp - 4 Weeks (Session 2),Traditional Camp,,Residential,Finishing 2nd-9th grade (girls and gender non-binary campers who prefer female housing),2,9,First-Come,4 weeks,28,28,2027-07-25,2027-08-20,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $6,650 (Tier 4) - $8,300 (Tier 1)",6650,8300,No,Yes,https://bccymca.org/chimney-corners-camp/,Second session.,2027,verified,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,First Camp Experience - 2 Weeks (Session 1A),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,2 weeks,14,14,2027-06-27,2027-07-09,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $3,500 (Tier 4) - $4,400 (Tier 1)",3500,4400,No,Yes,https://bccymca.org/chimney-corners-camp/,"Shortened introductory session for first-time campers. Chimney Corners uniquely offers 4 distinct 2-week sub-sessions (1A/1B/2A/2B), unlike Camp Becket's 2.",2027,verified,2026-09-15,Explicitly restricted to first-summer campers. No Gibson Weekend included.,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,First Camp Experience - 2 Weeks (Session 1B),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,2 weeks,14,14,2027-07-12,2027-07-23,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $3,500 (Tier 4) - $4,400 (Tier 1)",3500,4400,No,Yes,https://bccymca.org/chimney-corners-camp/,Second sub-session.,2027,verified,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,First Camp Experience - 2 Weeks (Session 2A),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,2 weeks,14,14,2027-07-25,2027-08-06,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $3,500 (Tier 4) - $4,400 (Tier 1)",3500,4400,No,Yes,https://bccymca.org/chimney-corners-camp/,Third sub-session.,2027,verified,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,First Camp Experience - 2 Weeks (Session 2B),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,2 weeks,14,14,2027-08-08,2027-08-20,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $3,500 (Tier 4) - $4,400 (Tier 1)",3500,4400,No,Yes,https://bccymca.org/chimney-corners-camp/,Fourth sub-session.,2027,verified,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,First Camp Experience - 3 Weeks (Session 1),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,3 weeks,21,21,2027-06-27,2027-07-16,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $5,250 (Tier 4) - $6,600 (Tier 1)",5250,6600,No,Yes,https://bccymca.org/chimney-corners-camp/,3-week first-timer option; includes Gibson Weekend.,2027,verified,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,First Camp Experience - 3 Weeks (Session 2),Traditional Camp,,Residential,"Finishing 2nd-4th grade, first-time campers only",2,4,First-Come,3 weeks,21,21,2027-07-25,2027-08-13,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $5,250 (Tier 4) - $6,600 (Tier 1)",5250,6600,No,Yes,https://bccymca.org/chimney-corners-camp/,Second session.,2027,verified,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,Riding Cabin - 4 Weeks (Session 1),Traditional Camp,,Residential,"7th-8th grade (inferred from 2026 pattern; specific to Chimney Corners, no equivalent at Camp Becket)",7,8,First-Come,4 weeks,28,28,2027-06-27,2027-07-23,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing likely similar to other specialty programs - not directly confirmed for 2027 (2026 was $6,795-$8,795)",6795,8795,No,Yes,https://bccymca.org/chimney-corners-camp/programs/,A horseback-riding-focused specialty track unique to Chimney Corners - Camp Becket has no equivalent.,2027,provisional,2026-09-15,"2027's summary page did not separately list Riding Cabin - pricing carried forward from 2026 as a reference, not independently confirmed for 2027.",
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,Riding Cabin - 4 Weeks (Session 2),Traditional Camp,,Residential,7th-8th grade (inferred),7,8,First-Come,4 weeks,28,28,2027-07-25,2027-08-20,,exact,"Becket, MA",MA,US,No,No,"2026 reference: $6,795-$8,795; 2027 not independently confirmed",6795,8795,No,Yes,https://bccymca.org/chimney-corners-camp/programs/,Second session.,2027,provisional,2026-09-15,,
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,Adventure Odyssey - 4 Weeks (Session 1),Leadership/Gifted,Outdoor/Wilderness,Residential,9th grade (inferred from 2026 pattern),9,9,First-Come,4 weeks,28,28,2027-06-27,2027-07-23,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $7,350 (Tier 4) - $9,150 (Tier 1)",7350,9150,No,Yes,https://bccymca.org/chimney-corners-camp/programs/,Specialty leadership/adventure track.,2027,provisional,2026-09-15,"Grade band inferred from 2026 pattern. 2026 showed this session as 'Limited Spaces Available' - a demand signal, not necessarily predictive for 2027.",
bccymca-chimney-corners,Chimney Corners Camp,Becket-Chimney Corners YMCA,Adventure Odyssey - 4 Weeks (Session 2),Leadership/Gifted,Outdoor/Wilderness,Residential,9th grade (inferred),9,9,First-Come,4 weeks,28,28,2027-07-25,2027-08-20,,exact,"Becket, MA",MA,US,No,No,"Tiered pricing: $7,350 (Tier 4) - $9,150 (Tier 1)",7350,9150,No,Yes,https://bccymca.org/chimney-corners-camp/programs/,"Second session. In 2026, this specific session showed full/waitlist-only.",2027,provisional,2026-09-15,,
arcc-belize,ARCC - Belize,Adventures Cross-Country (ARCC),Caribbean Reef Conservation,Marine Science,,Residential,Current grades 9-12,9,9,First-Come,14 days,14,14,2027-07-12,2027-07-25,,exact,Belize,,Belize,No,No,"$6,488 (airfare for group flight from Houston additional)",6488,6488,No,Yes,https://arccprograms.com/programs/belize-reef-conservation-summer/,"Marine biology and coral reef conservation program on a private Caribbean island; includes PADI Open Water or Advanced Open Water SCUBA certification, lionfish removal, and a visit to Xunantunich Mayan ruins. Only one departure offered.",2027,verified,2026-09-15,"Grades shown as a single range (9th-12th), not split into dual cohorts like California/Yellowstone.",
arcc-california,ARCC - California,Adventures Cross-Country (ARCC),Pacific Marine Biology - Session 1,Marine Science,,Residential,Current grades 6-8 | 9-12 (dual cohort structure),6,8,First-Come,14 days,14,14,2027-06-30,2027-07-13,,exact,California,CA,US,No,No,"$4,788",4788,4788,No,Yes,https://arccprograms.com/programs/california/,"Marine biology and conservation program along the California coast (Monterey Bay, Channel Islands, Big Sur); front-country tent camping, no scuba certification component (surfing, snorkeling, tidepooling instead).",2027,verified,2026-09-15,"Grades shown as two pipe-separated bands (6th-8th | 9th-12th), suggesting parallel middle-school and high-school cohorts on the same dates, similar to Bold Earth's split-grade sessions - not independently confirmed which specific ages sort into which cohort.",
arcc-california,ARCC - California,Adventures Cross-Country (ARCC),Pacific Marine Biology - Session 2,Marine Science,,Residential,Current grades 6-8 | 9-12 (dual cohort structure),6,8,First-Come,14 days,14,14,2027-07-18,2027-07-31,,exact,California,CA,US,No,No,"$4,788",4788,4788,No,Yes,https://arccprograms.com/programs/california/,Second session.,2027,verified,2026-09-15,,
arcc-yellowstone-grand-teton,ARCC - Yellowstone and Grand Teton,Adventures Cross-Country (ARCC),Wildlife of the West - Session 1,Outdoor/Wilderness,,Residential,Current grades 6-8 | 9-12 (dual cohort structure),6,8,First-Come,14 days,14,14,2027-06-29,2027-07-12,,exact,"Yellowstone & Grand Teton, Wyoming",WY,US,No,No,"$5,388",5388,5388,No,Yes,https://arccprograms.com/programs/yellowstone-grand-teton-summer/,"Wildlife conservation and tracking program (wolves, grizzlies, bison) combined with whitewater rafting and paddleboarding; front-country camping throughout. Authorized permittee of Grand Teton National Park.",2027,verified,2026-09-15,Same dual pipe-separated grade band structure as California.,
arcc-yellowstone-grand-teton,ARCC - Yellowstone and Grand Teton,Adventures Cross-Country (ARCC),Wildlife of the West - Session 2,Outdoor/Wilderness,,Residential,Current grades 6-8 | 9-12 (dual cohort structure),6,8,First-Come,14 days,14,14,2027-07-17,2027-07-30,,exact,"Yellowstone & Grand Teton, Wyoming",WY,US,No,No,"$5,388",5388,5388,No,Yes,https://arccprograms.com/programs/yellowstone-grand-teton-summer/,Second session.,2027,verified,2026-09-15,,
arcc-bali-sumatra,ARCC - Bali and Sumatra,Adventures Cross-Country (ARCC),Protecting Reefs and Rainforests,Marine Science,Cultural Exchange,Residential,Current grades 9-12,9,9,First-Come,18 days,18,18,2027-06-29,2027-07-16,,exact,"Bali & Sumatra, Indonesia",,Indonesia,No,No,"$6,588 (airfare for group flight from Los Angeles additional)",6588,6588,No,Yes,https://arccprograms.com/programs/bali-sumatra-summer/,Combines orangutan habitat restoration and jungle trekking in Sumatra's Gunung Leuser National Park with SCUBA certification and coral reef restoration in Bali. Only one departure offered.,2027,verified,2026-09-15,,
arcc-spain-morocco,ARCC - Spain and Morocco,Adventures Cross-Country (ARCC),Spice of Life,Cultural Exchange,,Residential,Current grades 9-12,9,9,First-Come,18 days,18,18,2027-06-28,2027-07-15,,exact,Spain and Morocco,,"Spain, Morocco",No,No,"$7,388 (airfare for group flight from New York additional)",7388,7388,No,Yes,https://arccprograms.com/programs/spain-morocco-summer/,"Spanish language lessons, flamenco and cooking classes in Southern Spain, followed by a homestay-style cultural exchange with an Amazigh community in Morocco's High Atlas Mountains. Only one departure offered.",2027,verified,2026-09-15,The page's own overview text says '21-day' while the structured data box confirms 18 days - trusting the structured box as authoritative.,
arcc-peru,ARCC - Peru,Adventures Cross-Country (ARCC),Secrets of the Sacred Valley,Cultural Exchange,,Residential,Current grades 9-11,9,9,First-Come,14 days,14,14,2027-07-19,2027-08-01,,exact,"Peru (Sacred Valley, Cusco)",,Peru,No,No,"$5,388 (airfare for group flight from Miami additional)",5388,5388,No,Yes,https://arccprograms.com/programs/peru-sacred-valley-summer/,"Cultural immersion in the Sacred Valley including Machu Picchu, Rainbow Mountain, and llama herding with Quechua communities. Explicitly has no community service component, unlike most other ARCC programs. Only one departure offered.",2027,verified,2026-09-15,Narrower grade band (9-11) than most siblings (9-12).,
arcc-costa-rica,ARCC - Costa Rica,Adventures Cross-Country (ARCC),Cloud Forest Community Initiative,Cultural Exchange,,Residential,Current grades 7-9,7,7,First-Come,14 days,14,14,2027-06-28,2027-07-11,,exact,Costa Rica (cloud forest region),,Costa Rica,No,No,"$4,988 (airfare for group flight from Houston additional)",4988,4988,No,Yes,https://arccprograms.com/programs/costa-rica-cloud-forest/,"Homestay in a highland ranching village combined with infrastructure/farm work, whitewater rafting the Rio Pacuare, surfing, and ziplining.",2027,verified,2026-09-15,"Youngest grade band of any ARCC program (7-9). Sourced from a reliable, recent (July 2026) third-party comparison rather than a direct ARCC page fetch - slightly lower confidence than directly-fetched entries, though corroborated across multiple sources.",
arcc-costa-rica,ARCC - Costa Rica,Adventures Cross-Country (ARCC),Cloud Forest Community Initiative - Session 2,Cultural Exchange,,Residential,Current grades 7-9,7,7,First-Come,14 days,14,14,2027-07-16,2027-07-29,,exact,Costa Rica (cloud forest region),,Costa Rica,No,No,"$4,988 (airfare additional)",4988,4988,No,Yes,https://arccprograms.com/programs/costa-rica-cloud-forest/,Second session.,2027,verified,2026-09-15,,
